"brand,""model"",""Year"",""trim"",""price"",""body_type"",""doors"",""total_seating"",""wheelbase"",""cargo_capacity"",""curb_weight"",""gross_weight"",""maximum_payload"",""towing_capacity"",""engine_size"",""horsepower"",""torque"",""drive_type"",""engine_type"",""mpg"",""image"",""electric_range"",""EPA time to charge battery (at 240V) (hr)"",""battery_capacity (KWh)"""
"Jeep,""Grand Cherokee L"",2025,""Limited 4dr SUV (3.6L 6cyl 8A)"",44905,""SUV"",5,6,121.7,17.2,4541,6500,1400,6200,3.6,293,260,""rear wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/jeep/grand-cherokee-l/2025/oem/2025_jeep_grand-cherokee-l_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Cherokee L"",2025,""Summit Reserve 4dr SUV 4WD (3.6L 6cyl 8A)"",65040,""SUV"",5,6,121.7,17.2,5068,6700,1210,6200,3.6,293,260,""four wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/jeep/grand-cherokee-l/2025/oem/2025_jeep_grand-cherokee-l_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer"",2025,""4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",84945,""SUV"",5,7,123,27.4,6412,7700,1470,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer/2025/oem/2025_jeep_grand-wagoneer_4dr-suv_series-iii-obsidian_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer"",2025,""Series III 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",107945,""SUV"",5,7,123,27.4,6431,7700,1460,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer/2025/oem/2025_jeep_grand-wagoneer_4dr-suv_series-iii-obsidian_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer"",2025,""Series III Obsidian 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",109540,""SUV"",5,7,123,27.4,6431,7700,1460,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer/2025/oem/2025_jeep_grand-wagoneer_4dr-suv_series-iii-obsidian_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer"",2025,""Series II Obsidian 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",93450,""SUV"",5,7,123,27.4,6412,7700,1470,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer/2025/oem/2025_jeep_grand-wagoneer_4dr-suv_series-iii-obsidian_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer L"",2025,""Series III 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",110945,""SUV"",5,7,130,44.2,6431,7800,1460,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer-l/2025/oem/2025_jeep_grand-wagoneer-l_4dr-suv_series-iii_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer L"",2025,""Series III Obsidian 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",112540,""SUV"",5,7,130,44.2,6704,7800,1330,7930,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer-l/2025/oem/2025_jeep_grand-wagoneer-l_4dr-suv_series-iii_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Grand Wagoneer L"",2025,""Series II Obsidian 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",101945,""SUV"",5,7,130,44.2,6412,7800,1470,8200,3,510,500,""four wheel drive"",""gas"",17,""https://media.ed.edmunds-media.com/jeep/grand-wagoneer-l/2025/oem/2025_jeep_grand-wagoneer-l_4dr-suv_series-iii_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""4dr SUV (3.0L 6cyl Turbo 8A)"",59945,""SUV"",5,8,123,27.4,5960,7300,1510,10000,3,420,468,""rear wheel drive"",""gas"",20,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",62945,""SUV"",5,8,123,27.4,6190,7500,1550,10000,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""Series II 4dr SUV (3.0L 6cyl Turbo 8A)"",63945,""SUV"",5,8,123,27.4,5825,7200,1550,10000,3,420,468,""rear wheel drive"",""gas"",20,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""Series II Carbide 4dr SUV (3.0L 6cyl Turbo 8A)"",66640,""SUV"",5,7,123,27.4,5825,7200,1550,10000,3,420,468,""rear wheel drive"",""gas"",20,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""Series II 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",66945,""SUV"",5,7,123,27.4,5981,7400,1510,10000,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""Series II Carbide 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",69640,""SUV"",5,7,123,27.4,5981,7400,1510,10000,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer"",2025,""Series III 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",73945,""SUV"",5,7,123,27.4,6092,7500,1490,10000,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer/2025/oem/2025_jeep_wagoneer_4dr-suv_base_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer L"",2025,""4dr SUV (3.0L 6cyl Turbo 8A)"",62945,""SUV"",5,8,130,42.1,6069,7400,1410,10000,3,420,468,""rear wheel drive"",""gas"",20,""https://media.ed.edmunds-media.com/jeep/wagoneer-l/2025/oem/2025_jeep_wagoneer-l_4dr-suv_series-ii-carbide_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer L"",2025,""Series II Carbide 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",72640,""SUV"",5,7,130,42.1,6326,7600,1360,9850,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer-l/2025/oem/2025_jeep_wagoneer-l_4dr-suv_series-ii-carbide_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer L"",2025,""4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",65945,""SUV"",5,8,130,42.1,6297,7700,1500,9850,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer-l/2025/oem/2025_jeep_wagoneer-l_4dr-suv_series-ii-carbide_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer L"",2025,""Series II 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",69945,""SUV"",5,7,130,42.1,6326,7600,1360,9850,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer-l/2025/oem/2025_jeep_wagoneer-l_4dr-suv_series-ii-carbide_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wagoneer L"",2025,""Series III 4dr SUV 4WD (3.0L 6cyl Turbo 8A)"",76945,""SUV"",5,7,130,42.1,6335,7650,1550,9850,3,420,468,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wagoneer-l/2025/oem/2025_jeep_wagoneer-l_4dr-suv_series-ii-carbide_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sport 2dr SUV 4WD (3.6L 6cyl 6M)"",32095,""SUV"",3,4,96.8,12.9,4012,5100,"""",2000,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Willys 2dr SUV 4WD (3.6L 6cyl 6M)"",39595,""SUV"",3,4,96.8,12.9,4012,5400,"""",2000,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Rubicon 2dr SUV 4WD (3.6L 6cyl 6M)"",46955,""SUV"",3,4,96.8,12.9,4246,5500,"""",2000,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Rubicon X 2dr SUV 4WD (3.6L 6cyl 6M)"",56905,""SUV"",3,4,96.8,12.9,4246,5500,"""",2000,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sport 4dr SUV 4WD (3.6L 6cyl 6M)"",36695,""SUV"",5,5,118.4,31.7,4285,5500,1218,3500,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Rubicon 4dr SUV 4WD (3.6L 6cyl 6M)"",51455,""SUV"",5,5,118.4,31.7,4449,5975,1327,3500,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sport RHD 4dr SUV 4WD (2.0L 4cyl Turbo 8A)"",48445,""SUV"",5,5,118.4,31.7,4296,5500,1197,3500,2,270,295,""four wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Willys 4dr SUV 4WD (3.6L 6cyl 6M)"",44195,""SUV"",5,5,118.4,31.7,4285,5675,1218,3500,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sport S 4dr SUV 4WD (3.6L 6cyl 6M)"",40295,""SUV"",5,5,118.4,31.7,4285,5500,1218,3500,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Rubicon X 4dr SUV 4WD (3.6L 6cyl 6M)"",61405,""SUV"",5,5,118.4,31.7,4575,5975,1327,3500,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sahara 4dr SUV 4WD (2.0L 4cyl Turbo 8A)"",49370,""SUV"",5,5,118.4,31.7,4369,5600,1228,3500,2,270,295,""four wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler"",2025,""Sport S 2dr SUV 4WD (3.6L 6cyl 6M)"",35695,""SUV"",3,4,96.8,12.9,3948,5100,"""",2000,3.6,285,260,""four wheel drive"",""gas"",19,""https://media.ed.edmunds-media.com/jeep/wrangler/2025/oem/2025_jeep_wrangler_convertible-suv_rubicon-x_fq_oem_1_815.jpg"","""","""","""""
"Jeep,""Wrangler 4xe"",2025,""Rubicon X 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",70345,""SUV"",5,5,118.4,27.7,5226,6600,1328,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Jeep,""Wrangler 4xe"",2025,""Willys 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",55435,""SUV"",5,5,118.4,27.7,5177,6450,1270,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Jeep,""Wrangler 4xe"",2025,""Rubicon 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",61395,""SUV"",5,5,118.4,27.7,5226,6600,1328,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Jeep,""Wrangler 4xe"",2025,""Sport S 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",50695,""SUV"",5,5,118.4,27.7,5049,6450,1398,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Jeep,""Wrangler 4xe"",2025,""Sahara 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",57695,""SUV"",5,5,118.4,27.7,5075,6450,1378,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Jeep,""Wrangler 4xe"",2025,""Willys '41 4dr SUV 4WD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A)"",59930,""SUV"",5,5,118.4,27.7,5049,6450,1398,3500,2,375,470,""four wheel drive"",""plug-in hybrid"",20,""https://media.ed.edmunds-media.com/jeep/wrangler-4xe/2025/oem/2025_jeep_wrangler-4xe_convertible-suv_rubicon-x_fq_oem_1_815.jpg"",22,2.4,"""""
"Kia,""Carnival"",2025,""EX 4dr Minivan (3.5L 6cyl 8A)"",40700,""Minivan"",5,8,121.7,40.2,4725,6283,"""","""",3.5,287,260,""front wheel drive"",""gas"",21,""https://www.edmunds.com/assets/m/cs/blt2ab412054602261a/674f4da32a7256aa8bbf4e6b/2025-kia-carnival-hybrid-f34.jpg"","""","""","""""
"Kia,""Carnival"",2025,""SX Prestige 4dr Minivan (3.5L 6cyl 8A)"",50600,""Minivan"",5,8,121.7,40.2,4720,6283,"""","""",3.5,287,260,""front wheel drive"",""gas"",21,""https://www.edmunds.com/assets/m/cs/blt2ab412054602261a/674f4da32a7256aa8bbf4e6b/2025-kia-carnival-hybrid-f34.jpg"","""","""","""""
"Kia,""Carnival"",2025,""SX 4dr Minivan (3.5L 6cyl 8A)"",45600,""Minivan"",5,8,121.7,40.2,4810,6283,"""","""",3.5,287,260,""front wheel drive"",""gas"",21,""https://www.edmunds.com/assets/m/cs/blt2ab412054602261a/674f4da32a7256aa8bbf4e6b/2025-kia-carnival-hybrid-f34.jpg"","""","""","""""
"Kia,""Carnival"",2025,""LXS 4dr Minivan (3.5L 6cyl 8A)"",38500,""Minivan"",5,8,121.7,40.2,4630,6283,"""","""",3.5,287,260,""front wheel drive"",""gas"",21,""https://www.edmunds.com/assets/m/cs/blt2ab412054602261a/674f4da32a7256aa8bbf4e6b/2025-kia-carnival-hybrid-f34.jpg"","""","""","""""
"Kia,""Carnival"",2025,""LX 4dr Minivan (3.5L 6cyl 8A)"",36500,""Minivan"",5,7,121.7,40.2,4555,6283,"""","""",3.5,287,260,""front wheel drive"",""gas"",21,""https://www.edmunds.com/assets/m/cs/blt2ab412054602261a/674f4da32a7256aa8bbf4e6b/2025-kia-carnival-hybrid-f34.jpg"","""","""","""""
"Kia,""Carnival Hybrid"",2025,""SX Prestige 4dr Minivan (1.6L 4cyl Turbo gas/electric hybrid 6A)"",52600,""Minivan"",5,8,121.7,40.2,4852,6504,"""","""",1.6,242,271,""front wheel drive"",""hybrid"",33,""https://media.ed.edmunds-media.com/kia/carnival-hybrid/2025/oem/2025_kia_carnival-hybrid_passenger-minivan_sx-prestige_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Carnival Hybrid"",2025,""LXS 4dr Minivan (1.6L 4cyl Turbo gas/electric hybrid 6A)"",40500,""Minivan"",5,8,121.7,40.2,4852,6504,"""","""",1.6,242,271,""front wheel drive"",""hybrid"",33,""https://media.ed.edmunds-media.com/kia/carnival-hybrid/2025/oem/2025_kia_carnival-hybrid_passenger-minivan_sx-prestige_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Carnival Hybrid"",2025,""SX 4dr Minivan (1.6L 4cyl Turbo gas/electric hybrid 6A)"",47600,""Minivan"",5,8,121.7,40.2,4852,6504,"""","""",1.6,242,271,""front wheel drive"",""hybrid"",33,""https://media.ed.edmunds-media.com/kia/carnival-hybrid/2025/oem/2025_kia_carnival-hybrid_passenger-minivan_sx-prestige_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Carnival Hybrid"",2025,""EX 4dr Minivan (1.6L 4cyl Turbo gas/electric hybrid 6A)"",42700,""Minivan"",5,8,121.7,40.2,4852,6504,"""","""",1.6,242,271,""front wheel drive"",""hybrid"",33,""https://media.ed.edmunds-media.com/kia/carnival-hybrid/2025/oem/2025_kia_carnival-hybrid_passenger-minivan_sx-prestige_fq_oem_1_815.jpg"","""","""","""""
"Kia,""K4"",2025,""LX 4dr Sedan (2.0L 4cyl CVT)"",21990,""Sedan"",4,5,107.1,14.6,2956,3924,"""","""",2,147,132,""front wheel drive"",""gas"",34,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K4"",2025,""GT-Line 4dr Sedan (2.0L 4cyl CVT)"",25190,""Sedan"",4,5,107.1,14.6,3161,4101,"""","""",2,147,132,""front wheel drive"",""gas"",33,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K4"",2025,""GT-Line Turbo 4dr Sedan (1.6L 4cyl Turbo 8A)"",28090,""Sedan"",4,5,107.1,14.6,3283,4189,"""","""",1.6,190,195,""front wheel drive"",""gas"","""",""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K4"",2025,""EX 4dr Sedan (2.0L 4cyl CVT)"",23990,""Sedan"",4,5,107.1,14.6,2987,3924,"""","""",2,147,132,""front wheel drive"",""gas"",33,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K4"",2025,""LXS 4dr Sedan (2.0L 4cyl CVT)"",22990,""Sedan"",4,5,107.1,14.6,2956,3924,"""","""",2,147,132,""front wheel drive"",""gas"",33,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K5"",2025,""LXS 4dr Sedan (2.5L 4cyl 8A)"",26990,""Sedan"",4,5,112.2,15.6,3230,4365,"""","""",2.5,191,181,""front wheel drive"",""gas"",30,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K5"",2025,""GT 4dr Sedan (2.5L 4cyl Turbo 8AM)"",33090,""Sedan"",4,5,112.2,15.6,3596,4608,"""","""",2.5,290,311,""front wheel drive"",""gas"",27,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K5"",2025,""GT-Line 4dr Sedan AWD (2.5L 4cyl 8A)"",29590,""Sedan"",4,5,112.2,15.6,3463,4519,"""","""",2.5,191,181,""all wheel drive"",""gas"",27,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K5"",2025,""EX 4dr Sedan (2.5L 4cyl 8A)"",34490,""Sedan"",4,5,112.2,15.6,3395,4365,"""","""",2.5,191,181,""front wheel drive"",""gas"",29,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""K5"",2025,""GT-Line 4dr Sedan (2.5L 4cyl 8A)"",27990,""Sedan"",4,5,112.2,15.6,3291,4365,"""","""",2.5,191,181,""front wheel drive"",""gas"",29,""https://www.edmunds.com/assets/m/cs/blt56101f935e9e9ef8/674f4da356ed548ec012dcb7/2025-kia-k5-f34.jpg"","""","""","""""
"Kia,""Niro"",2025,""EX 4dr SUV (1.6L 4cyl gas/electric hybrid 6AM)"",29790,""SUV"",5,5,107.1,22.8,3247,4210,"""","""",1.6,139,195,""front wheel drive"",""hybrid"",53,""https://media.ed.edmunds-media.com/kia/niro/2025/oem/2025_kia_niro_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Niro"",2025,""SX 4dr SUV (1.6L 4cyl gas/electric hybrid 6AM)"",32990,""SUV"",5,5,107.1,22.8,3247,4210,"""","""",1.6,139,195,""front wheel drive"",""hybrid"",53,""https://media.ed.edmunds-media.com/kia/niro/2025/oem/2025_kia_niro_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Niro"",2025,""LX 4dr SUV (1.6L 4cyl gas/electric hybrid 6AM)"",26990,""SUV"",5,5,107.1,22.8,3247,4210,"""","""",1.6,139,195,""front wheel drive"",""hybrid"",53,""https://media.ed.edmunds-media.com/kia/niro/2025/oem/2025_kia_niro_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Niro"",2025,""SX Touring 4dr SUV (1.6L 4cyl gas/electric hybrid 6AM)"",35390,""SUV"",5,5,107.1,22.8,3247,4210,"""","""",1.6,139,195,""front wheel drive"",""hybrid"",49,""https://media.ed.edmunds-media.com/kia/niro/2025/oem/2025_kia_niro_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Niro EV"",2025,""Wind 4dr SUV (electric DD)"",39600,""SUV"",5,5,107.1,22.8,3803,4784,"""","""","""",201,188,""front wheel drive"",""electric"","""",""https://media.ed.edmunds-media.com/kia/niro-ev/2025/oem/2025_kia_niro-ev_4dr-suv_wave_fq_oem_1_815.jpg"",253,7.5,64.8"
"Kia,""Niro EV"",2025,""Wave 4dr SUV (electric DD)"",44600,""SUV"",5,5,107.1,22.8,3803,4784,"""","""","""",201,188,""front wheel drive"",""electric"","""",""https://media.ed.edmunds-media.com/kia/niro-ev/2025/oem/2025_kia_niro-ev_4dr-suv_wave_fq_oem_1_815.jpg"",253,7.5,64.8"
"Kia,""Niro Plug-In Hybrid"",2025,""EX 4dr SUV (1.6L 4cyl gas/electric plug-in hybrid 6AM)"",34490,""SUV"",5,5,107.1,19.4,3497,4497,"""","""",1.6,180,195,""front wheel drive"",""plug-in hybrid"","""",""https://media.ed.edmunds-media.com/kia/niro-plug-in-hybrid/2025/oem/2025_kia_niro-plug-in-hybrid_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Niro Plug-In Hybrid"",2025,""SX Touring 4dr SUV (1.6L 4cyl gas/electric plug-in hybrid 6AM)"",40790,""SUV"",5,5,107.1,19.4,3497,4497,"""","""",1.6,180,195,""front wheel drive"",""plug-in hybrid"","""",""https://media.ed.edmunds-media.com/kia/niro-plug-in-hybrid/2025/oem/2025_kia_niro-plug-in-hybrid_4dr-suv_sx-touring_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""EX 4dr SUV (2.0L 4cyl CVT)"",26090,""SUV"",5,5,103.5,26.6,2970,3969,"""","""",2,146,132,""front wheel drive"",""gas"",31,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""EX 4dr SUV AWD (2.0L 4cyl CVT)"",28290,""SUV"",5,5,103.5,26.6,3186,4212,"""","""",2,146,132,""all wheel drive"",""gas"",29,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""S 4dr SUV (2.0L 4cyl CVT)"",25090,""SUV"",5,5,103.5,26.6,2970,3969,"""","""",2,146,132,""front wheel drive"",""gas"",31,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""S 4dr SUV AWD (2.0L 4cyl CVT)"",26590,""SUV"",5,5,103.5,26.6,3186,4212,"""","""",2,146,132,""all wheel drive"",""gas"",29,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""LX 4dr SUV AWD (2.0L 4cyl CVT)"",24590,""SUV"",5,5,103.5,26.6,3186,4212,"""","""",2,146,132,""all wheel drive"",""gas"",29,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""SX 4dr SUV AWD (1.6L 4cyl Turbo 8A)"",31090,""SUV"",5,5,103.5,26.6,3363,4256,"""","""",1.6,195,195,""all wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
"Kia,""Seltos"",2025,""X-Line 4dr SUV AWD (1.6L 4cyl Turbo 8A)"",29290,""SUV"",5,5,103.5,26.6,3363,4256,"""","""",1.6,195,195,""all wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/kia/seltos/2025/oem/2025_kia_seltos_4dr-suv_sx_fq_oem_1_815.jpg"","""","""","""""
